frame_number,landmark,x,y,z
15,RIGHT_WRIST,0.2836,0.5616,-0.1825
15,LEFT_PINKY,0.4378,0.6013,-0.2463
15,RIGHT_PINKY,0.2779,0.595,-0.2157
15,LEFT_INDEX,0.4295,0.5983,-0.2864
15,RIGHT_INDEX,0.2849,0.5942,-0.2576
15,LEFT_THUMB,0.4282,0.5878,-0.2283
15,RIGHT_THUMB,0.2888,0.5809,-0.2009
15,LEFT_HIP,0.3988,0.5712,-0.0061
15,RIGHT_HIP,0.3323,0.5699,0.0059
15,LEFT_KNEE,0.3948,0.7418,0.0116
15,RIGHT_KNEE,0.331,0.7399,0.0165
15,LEFT_ANKLE,0.3907,0.8923,0.2178
15,RIGHT_ANKLE,0.3311,0.8911,0.2238
15,LEFT_HEEL,0.3848,0.9073,0.2287
15,RIGHT_HEEL,0.3376,0.9099,0.2347
15,LEFT_FOOT_INDEX,0.394,0.9551,0.0719
15,RIGHT_FOOT_INDEX,0.3141,0.9558,0.0791
16,NOSE,0.3605,0.2531,-0.429
16,LEFT_EYE_INNER,0.3687,0.2403,-0.4125
16,LEFT_EYE,0.3733,0.2407,-0.4125
16,LEFT_EYE_OUTER,0.3779,0.2409,-0.4125
16,RIGHT_EYE_INNER,0.3561,0.2401,-0.4111
16,RIGHT_EYE,0.352,0.2402,-0.4111
16,RIGHT_EYE_OUTER,0.3483,0.2403,-0.4112
16,LEFT_EAR,0.3842,0.247,-0.2785
16,RIGHT_EAR,0.3461,0.2454,-0.2747
16,MOUTH_LEFT,0.3689,0.2701,-0.3761
16,MOUTH_RIGHT,0.3532,0.2696,-0.3752
16,LEFT_SHOULDER,0.4239,0.3463,-0.1792
16,RIGHT_SHOULDER,0.3094,0.3375,-0.1518
16,LEFT_ELBOW,0.4454,0.4666,-0.1074
16,RIGHT_ELBOW,0.2904,0.4555,-0.0782
16,LEFT_WRIST,0.4396,0.5722,-0.2137
16,RIGHT_WRIST,0.2839,0.5636,-0.1871
16,LEFT_PINKY,0.4374,0.6013,-0.2484
16,RIGHT_PINKY,0.2784,0.5973,-0.2202
16,LEFT_INDEX,0.4293,0.5984,-0.2886
16,RIGHT_INDEX,0.2852,0.5964,-0.2619
16,LEFT_THUMB,0.428,0.5879,-0.2302
16,RIGHT_THUMB,0.2891,0.583,-0.2054
16,LEFT_HIP,0.3987,0.5711,-0.0061
16,RIGHT_HIP,0.3322,0.5698,0.006
16,LEFT_KNEE,0.3948,0.7414,0.0111
16,RIGHT_KNEE,0.3307,0.7397,0.0166
16,LEFT_ANKLE,0.3907,0.8922,0.2193
16,RIGHT_ANKLE,0.3311,0.8909,0.2253
16,LEFT_HEEL,0.3848,0.9071,0.2304
16,RIGHT_HEEL,0.3375,0.9096,0.2364
16,LEFT_FOOT_INDEX,0.394,0.9551,0.0735
16,RIGHT_FOOT_INDEX,0.3141,0.9558,0.0799
17,NOSE,0.3604,0.2535,-0.4376
17,LEFT_EYE_INNER,0.3687,0.2405,-0.4212
17,LEFT_EYE,0.3732,0.2408,-0.4212
17,LEFT_EYE_OUTER,0.3778,0.2411,-0.4212
17,RIGHT_EYE_INNER,0.356,0.2403,-0.4199
17,RIGHT_EYE,0.352,0.2404,-0.4199
17,RIGHT_EYE_OUTER,0.3483,0.2406,-0.42
17,LEFT_EAR,0.384,0.2471,-0.2863
17,RIGHT_EAR,0.3461,0.2455,-0.2829
17,MOUTH_LEFT,0.3689,0.2703,-0.3842
17,MOUTH_RIGHT,0.3532,0.2698,-0.3834
17,LEFT_SHOULDER,0.4237,0.3461,-0.1856
17,RIGHT_SHOULDER,0.3092,0.3375,-0.1581
17,LEFT_ELBOW,0.4452,0.4664,-0.1139
17,RIGHT_ELBOW,0.2903,0.4564,-0.0836
17,LEFT_WRIST,0.4395,0.5722,-0.2193
17,RIGHT_WRIST,0.284,0.565,-0.1925
17,LEFT_PINKY,0.4371,0.6015,-0.2543
17,RIGHT_PINKY,0.2786,0.5985,-0.2255
17,LEFT_INDEX,0.4291,0.5985,-0.2945
17,RIGHT_INDEX,0.2854,0.5977,-0.2674
17,LEFT_THUMB,0.4279,0.588,-0.2356
17,RIGHT_THUMB,0.2892,0.5844,-0.2107
17,LEFT_HIP,0.3985,0.571,-0.0061
17,RIGHT_HIP,0.3321,0.5697,0.006
17,LEFT_KNEE,0.3948,0.7409,0.0109
17,RIGHT_KNEE,0.3305,0.7394,0.0171
17,LEFT_ANKLE,0.3907,0.8921,0.2225
17,RIGHT_ANKLE,0.3311,0.8906,0.2303
17,LEFT_HEEL,0.3848,0.9069,0.2342
17,RIGHT_HEEL,0.3375,0.9091,0.242
17,LEFT_FOOT_INDEX,0.3941,0.9552,0.0775
17,RIGHT_FOOT_INDEX,0.3142,0.9558,0.0849
18,NOSE,0.3604,0.2538,-0.4443
18,LEFT_EYE_INNER,0.3686,0.2407,-0.4281
18,LEFT_EYE,0.3731,0.2409,-0.4281
18,LEFT_EYE_OUTER,0.3777,0.2412,-0.4281
18,RIGHT_EYE_INNER,0.356,0.2405,-0.4267
18,RIGHT_EYE,0.352,0.2406,-0.4267
18,RIGHT_EYE_OUTER,0.3482,0.2408,-0.4267
18,LEFT_EAR,0.3838,0.2471,-0.293
18,RIGHT_EAR,0.346,0.2456,-0.2889
18,MOUTH_LEFT,0.3688,0.2704,-0.3907
18,MOUTH_RIGHT,0.3532,0.27,-0.3898
18,LEFT_SHOULDER,0.4235,0.3459,-0.1912
18,RIGHT_SHOULDER,0.3089,0.3375,-0.1627
18,LEFT_ELBOW,0.445,0.4663,-0.1191
18,RIGHT_ELBOW,0.2902,0.4572,-0.0871
18,LEFT_WRIST,0.4394,0.5723,-0.2236
18,RIGHT_WRIST,0.2841,0.5659,-0.1958
18,LEFT_PINKY,0.4368,0.6017,-0.2586
18,RIGHT_PINKY,0.2788,0.5995,-0.2287
18,LEFT_INDEX,0.4289,0.5985,-0.2987
18,RIGHT_INDEX,0.2855,0.5986,-0.2707
18,LEFT_THUMB,0.4277,0.5881,-0.2398
18,RIGHT_THUMB,0.2893,0.5854,-0.214
18,LEFT_HIP,0.3984,0.5709,-0.0061
18,RIGHT_HIP,0.3319,0.5697,0.006
18,LEFT_KNEE,0.3948,0.7407,0.0104
18,RIGHT_KNEE,0.3304,0.7394,0.0175
18,LEFT_ANKLE,0.3907,0.8921,0.2246
18,RIGHT_ANKLE,0.3311,0.8904,0.2345
18,LEFT_HEEL,0.3849,0.9068,0.2367
18,RIGHT_HEEL,0.3374,0.9086,0.2466
18,LEFT_FOOT_INDEX,0.3941,0.9553,0.0798
18,RIGHT_FOOT_INDEX,0.3142,0.9558,0.0893
19,NOSE,0.3604,0.2539,-0.4478
19,LEFT_EYE_INNER,0.3685,0.2407,-0.4314
19,LEFT_EYE,0.373,0.241,-0.4314
19,LEFT_EYE_OUTER,0.3775,0.2412,-0.4314
19,RIGHT_EYE_INNER,0.3559,0.2406,-0.43
19,RIGHT_EYE,0.352,0.2407,-0.43
19,RIGHT_EYE_OUTER,0.3482,0.2408,-0.4301
19,LEFT_EAR,0.3836,0.2471,-0.2958
19,RIGHT_EAR,0.346,0.2456,-0.292
19,MOUTH_LEFT,0.3688,0.2704,-0.3939
19,MOUTH_RIGHT,0.3531,0.2701,-0.3931
19,LEFT_SHOULDER,0.4234,0.3457,-0.1934
19,RIGHT_SHOULDER,0.3088,0.3376,-0.1654
19,LEFT_ELBOW,0.4449,0.4662,-0.1209
19,RIGHT_ELBOW,0.2901,0.4583,-0.0897
19,LEFT_WRIST,0.4394,0.5723,-0.2253
19,RIGHT_WRIST,0.2841,0.5672,-0.1986
19,LEFT_PINKY,0.4367,0.6018,-0.2603
19,RIGHT_PINKY,0.2789,0.6007,-0.2316
19,LEFT_INDEX,0.4288,0.5986,-0.3004
19,RIGHT_INDEX,0.2855,0.5999,-0.2735
19,LEFT_THUMB,0.4277,0.5882,-0.2415
19,RIGHT_THUMB,0.2894,0.5867,-0.2167
19,LEFT_HIP,0.3983,0.5708,-0.0061
19,RIGHT_HIP,0.3319,0.5696,0.006
19,LEFT_KNEE,0.3948,0.7405,0.0101
19,RIGHT_KNEE,0.3303,0.7393,0.0177
19,LEFT_ANKLE,0.3907,0.892,0.2262
19,RIGHT_ANKLE,0.3311,0.8901,0.2365
19,LEFT_HEEL,0.3849,0.9067,0.2384
19,RIGHT_HEEL,0.3374,0.9083,0.2487
19,LEFT_FOOT_INDEX,0.3941,0.9553,0.0816
19,RIGHT_FOOT_INDEX,0.3143,0.9558,0.0912
20,NOSE,0.3603,0.254,-0.4493
20,LEFT_EYE_INNER,0.3684,0.2407,-0.4328
20,LEFT_EYE,0.3729,0.241,-0.4328
20,LEFT_EYE_OUTER,0.3774,0.2412,-0.4328
20,RIGHT_EYE_INNER,0.3558,0.2406,-0.4314
20,RIGHT_EYE,0.3519,0.2407,-0.4314
20,RIGHT_EYE_OUTER,0.348,0.2408,-0.4314
20,LEFT_EAR,0.3835,0.2471,-0.2972
20,RIGHT_EAR,0.3459,0.2456,-0.2932
20,MOUTH_LEFT,0.3686,0.2705,-0.3955
20,MOUTH_RIGHT,0.353,0.2701,-0.3947
20,LEFT_SHOULDER,0.4233,0.3456,-0.1945
20,RIGHT_SHOULDER,0.3086,0.3377,-0.167
20,LEFT_ELBOW,0.4448,0.4661,-0.1222
20,RIGHT_ELBOW,0.29,0.4592,-0.0915
20,LEFT_WRIST,0.4394,0.5723,-0.2266
20,RIGHT_WRIST,0.2842,0.5681,-0.2005
20,LEFT_PINKY,0.4367,0.6019,-0.2617
20,RIGHT_PINKY,0.2789,0.6015,-0.2336
20,LEFT_INDEX,0.4288,0.5987,-0.3017
20,RIGHT_INDEX,0.2855,0.6008,-0.2753
20,LEFT_THUMB,0.4276,0.5882,-0.2428
20,RIGHT_THUMB,0.2894,0.5875,-0.2185
20,LEFT_HIP,0.3983,0.5707,-0.0061
20,RIGHT_HIP,0.3319,0.5696,0.006
20,LEFT_KNEE,0.3948,0.7404,0.0101
20,RIGHT_KNEE,0.3302,0.7393,0.018
20,LEFT_ANKLE,0.3907,0.892,0.2276
20,RIGHT_ANKLE,0.3311,0.89,0.2376
20,LEFT_HEEL,0.3849,0.9066,0.24
20,RIGHT_HEEL,0.3374,0.9081,0.2498
20,LEFT_FOOT_INDEX,0.3942,0.9553,0.0832
20,RIGHT_FOOT_INDEX,0.3144,0.9558,0.0922
21,NOSE,0.3601,0.254,-0.4476
21,LEFT_EYE_INNER,0.3682,0.2407,-0.431
21,LEFT_EYE,0.3727,0.241,-0.431
21,LEFT_EYE_OUTER,0.3772,0.2412,-0.431
21,RIGHT_EYE_INNER,0.3557,0.2406,-0.4296
21,RIGHT_EYE,0.3518,0.2407,-0.4296
21,RIGHT_EYE_OUTER,0.3479,0.2408,-0.4297
21,LEFT_EAR,0.3833,0.2471,-0.2955
21,RIGHT_EAR,0.3458,0.2456,-0.2915
21,MOUTH_LEFT,0.3684,0.2705,-0.394
21,MOUTH_RIGHT,0.3528,0.2701,-0.3931
21,LEFT_SHOULDER,0.4232,0.3455,-0.1933
21,RIGHT_SHOULDER,0.3085,0.3378,-0.1659
21,LEFT_ELBOW,0.4447,0.466,-0.1215
21,RIGHT_ELBOW,0.2899,0.4599,-0.0906
21,LEFT_WRIST,0.4394,0.5722,-0.2266
21,RIGHT_WRIST,0.2842,0.5685,-0.2
21,LEFT_PINKY,0.4367,0.602,-0.2617
21,RIGHT_PINKY,0.2789,0.6019,-0.2331
21,LEFT_INDEX,0.4288,0.5987,-0.3016
21,RIGHT_INDEX,0.2855,0.6012,-0.2747
21,LEFT_THUMB,0.4276,0.5881,-0.2428
21,RIGHT_THUMB,0.2894,0.5879,-0.218
21,LEFT_HIP,0.3983,0.5706,-0.0061
21,RIGHT_HIP,0.3318,0.5696,0.006
21,LEFT_KNEE,0.3948,0.7404,0.0098
21,RIGHT_KNEE,0.3302,0.7393,0.018
21,LEFT_ANKLE,0.3907,0.8919,0.2283
21,RIGHT_ANKLE,0.3312,0.89,0.2378
21,LEFT_HEEL,0.3849,0.9066,0.2408
21,RIGHT_HEEL,0.3374,0.908,0.2501
21,LEFT_FOOT_INDEX,0.3942,0.9553,0.0841
21,RIGHT_FOOT_INDEX,0.3145,0.9558,0.0924
22,NOSE,0.36,0.254,-0.4454
22,LEFT_EYE_INNER,0.3681,0.2407,-0.4287
22,LEFT_EYE,0.3726,0.241,-0.4287
22,LEFT_EYE_OUTER,0.3771,0.2412,-0.4287
22,RIGHT_EYE_INNER,0.3556,0.2406,-0.4273
22,RIGHT_EYE,0.3517,0.2407,-0.4274
22,RIGHT_EYE_OUTER,0.3479,0.2408,-0.4274
22,LEFT_EAR,0.3832,0.2471,-0.2936
22,RIGHT_EAR,0.3458,0.2456,-0.2896
22,MOUTH_LEFT,0.3683,0.2705,-0.3919
22,MOUTH_RIGHT,0.3527,0.2701,-0.391
22,LEFT_SHOULDER,0.4232,0.3454,-0.1918
22,RIGHT_SHOULDER,0.3084,0.3378,-0.1648
22,LEFT_ELBOW,0.4447,0.4659,-0.1204
22,RIGHT_ELBOW,0.2898,0.4602,-0.0899
22,LEFT_WRIST,0.4395,0.5721,-0.2254
22,RIGHT_WRIST,0.2841,0.5684,-0.199
22,LEFT_PINKY,0.4367,0.602,-0.2603
22,RIGHT_PINKY,0.2789,0.6017,-0.2322
22,LEFT_INDEX,0.4288,0.5987,-0.3002
22,RIGHT_INDEX,0.2855,0.601,-0.2736
22,LEFT_THUMB,0.4277,0.588,-0.2417
22,RIGHT_THUMB,0.2894,0.5878,-0.2171
22,LEFT_HIP,0.3982,0.5705,-0.006
22,RIGHT_HIP,0.3318,0.5696,0.0058
22,LEFT_KNEE,0.3948,0.7404,0.0097
22,RIGHT_KNEE,0.3302,0.7394,0.0178
22,LEFT_ANKLE,0.3906,0.8919,0.2285
22,RIGHT_ANKLE,0.3312,0.89,0.2374
22,LEFT_HEEL,0.3849,0.9066,0.241
22,RIGHT_HEEL,0.3374,0.9079,0.2495
22,LEFT_FOOT_INDEX,0.3942,0.9554,0.0844
22,RIGHT_FOOT_INDEX,0.3148,0.9558,0.092
23,NOSE,0.36,0.254,-0.4454
23,LEFT_EYE_INNER,0.368,0.2407,-0.4287
23,LEFT_EYE,0.3725,0.241,-0.4287
23,LEFT_EYE_OUTER,0.377,0.2412,-0.4287
23,RIGHT_EYE_INNER,0.3555,0.2406,-0.4274
23,RIGHT_EYE,0.3517,0.2407,-0.4275
23,RIGHT_EYE_OUTER,0.3478,0.2408,-0.4275
23,LEFT_EAR,0.3832,0.2471,-0.2932
23,RIGHT_EAR,0.3457,0.2456,-0.2897
23,MOUTH_LEFT,0.3682,0.2705,-0.3918
23,MOUTH_RIGHT,0.3527,0.2701,-0.3911
23,LEFT_SHOULDER,0.4231,0.3454,-0.1912
23,RIGHT_SHOULDER,0.3084,0.3379,-0.1649
23,LEFT_ELBOW,0.4446,0.4658,-0.1197
23,RIGHT_ELBOW,0.2898,0.4605,-0.0901
23,LEFT_WRIST,0.4395,0.572,-0.225
23,RIGHT_WRIST,0.2841,0.5684,-0.1992
23,LEFT_PINKY,0.4368,0.6021,-0.2598
23,RIGHT_PINKY,0.2789,0.6017,-0.2324
23,LEFT_INDEX,0.4288,0.5986,-0.2998
23,RIGHT_INDEX,0.2855,0.6009,-0.2737
23,LEFT_THUMB,0.4277,0.5878,-0.2412
23,RIGHT_THUMB,0.2894,0.5877,-0.2172
23,LEFT_HIP,0.3982,0.5705,-0.0059
23,RIGHT_HIP,0.3318,0.5696,0.0057
23,LEFT_KNEE,0.3948,0.7403,0.0094
23,RIGHT_KNEE,0.3302,0.7396,0.0176
23,LEFT_ANKLE,0.3906,0.8919,0.2291
23,RIGHT_ANKLE,0.3313,0.89,0.2373
23,LEFT_HEEL,0.3849,0.9066,0.2417
23,RIGHT_HEEL,0.3374,0.9079,0.2495
23,LEFT_FOOT_INDEX,0.3942,0.9555,0.085
23,RIGHT_FOOT_INDEX,0.315,0.9558,0.0919
24,NOSE,0.3598,0.2541,-0.4442
24,LEFT_EYE_INNER,0.3679,0.2407,-0.4275
24,LEFT_EYE,0.3724,0.241,-0.4275
24,LEFT_EYE_OUTER,0.3769,0.2412,-0.4274
24,RIGHT_EYE_INNER,0.3554,0.2406,-0.4261
24,RIGHT_EYE,0.3516,0.2407,-0.4261
24,RIGHT_EYE_OUTER,0.3477,0.2408,-0.4262
24,LEFT_EAR,0.3831,0.2471,-0.2922
24,RIGHT_EAR,0.3457,0.2456,-0.2884
24,MOUTH_LEFT,0.3681,0.2705,-0.3907
24,MOUTH_RIGHT,0.3526,0.2702,-0.3899
24,LEFT_SHOULDER,0.4231,0.3453,-0.1905
24,RIGHT_SHOULDER,0.3083,0.3379,-0.1639
24,LEFT_ELBOW,0.4445,0.4657,-0.1196
24,RIGHT_ELBOW,0.2897,0.4607,-0.089
24,LEFT_WRIST,0.4395,0.5719,-0.2249
24,RIGHT_WRIST,0.2841,0.5683,-0.1981
24,LEFT_PINKY,0.4368,0.6021,-0.2598
24,RIGHT_PINKY,0.2789,0.6016,-0.2313
24,LEFT_INDEX,0.4288,0.5986,-0.2997
24,RIGHT_INDEX,0.2855,0.6008,-0.2727
24,LEFT_THUMB,0.4277,0.5878,-0.2412
24,RIGHT_THUMB,0.2894,0.5876,-0.2162
24,LEFT_HIP,0.3982,0.5704,-0.0058
24,RIGHT_HIP,0.3318,0.5696,0.0057
24,LEFT_KNEE,0.3948,0.7403,0.0093
24,RIGHT_KNEE,0.3302,0.7397,0.0174
24,LEFT_ANKLE,0.3906,0.8919,0.2293
24,RIGHT_ANKLE,0.3314,0.89,0.2371
24,LEFT_HEEL,0.3849,0.9066,0.2418
24,RIGHT_HEEL,0.3374,0.9079,0.2492
24,LEFT_FOOT_INDEX,0.3942,0.9556,0.0851
24,RIGHT_FOOT_INDEX,0.3151,0.9558,0.0917
25,NOSE,0.3598,0.2541,-0.4526
25,LEFT_EYE_INNER,0.3679,0.2407,-0.436
25,LEFT_EYE,0.3724,0.241,-0.436
25,LEFT_EYE_OUTER,0.3768,0.2412,-0.436
25,RIGHT_EYE_INNER,0.3554,0.2406,-0.4348
25,RIGHT_EYE,0.3516,0.2407,-0.4349
25,RIGHT_EYE_OUTER,0.3477,0.2408,-0.4349
25,LEFT_EAR,0.3831,0.2471,-0.2992
25,RIGHT_EAR,0.3456,0.2456,-0.2961
25,MOUTH_LEFT,0.368,0.2705,-0.3982
25,MOUTH_RIGHT,0.3525,0.2702,-0.3976
25,LEFT_SHOULDER,0.423,0.3453,-0.1952
25,RIGHT_SHOULDER,0.3083,0.3379,-0.1683
25,LEFT_ELBOW,0.4444,0.4657,-0.1207
25,RIGHT_ELBOW,0.2897,0.4607,-0.0921
25,LEFT_WRIST,0.4394,0.5722,-0.2245
25,RIGHT_WRIST,0.2841,0.5682,-0.2009
25,LEFT_PINKY,0.4361,0.6031,-0.2597
25,RIGHT_PINKY,0.2789,0.6016,-0.234
25,LEFT_INDEX,0.4282,0.5994,-0.2996
25,RIGHT_INDEX,0.2855,0.6007,-0.2758
25,LEFT_THUMB,0.4273,0.5882,-0.2409
25,RIGHT_THUMB,0.2893,0.5875,-0.2191
25,LEFT_HIP,0.3981,0.5704,-0.0058
25,RIGHT_HIP,0.3317,0.5696,0.0057
25,LEFT_KNEE,0.3947,0.7409,0.0062
25,RIGHT_KNEE,0.3302,0.7407,0.0174
25,LEFT_ANKLE,0.3904,0.8919,0.235
25,RIGHT_ANKLE,0.3315,0.89,0.244
25,LEFT_HEEL,0.3848,0.9064,0.2487
25,RIGHT_HEEL,0.3374,0.9079,0.2571
25,LEFT_FOOT_INDEX,0.3941,0.9557,0.0911
25,RIGHT_FOOT_INDEX,0.3151,0.9559,0.0986
26,NOSE,0.3597,0.2541,-0.4542
26,LEFT_EYE_INNER,0.3679,0.2407,-0.4377
26,LEFT_EYE,0.3724,0.241,-0.4377
26,LEFT_EYE_OUTER,0.3768,0.2412,-0.4377
26,RIGHT_EYE_INNER,0.3553,0.2406,-0.4364
26,RIGHT_EYE,0.3515,0.2407,-0.4364
26,RIGHT_EYE_OUTER,0.3476,0.2408,-0.4364
26,LEFT_EAR,0.3831,0.2471,-0.3009
26,RIGHT_EAR,0.3456,0.2456,-0.2973
26,MOUTH_LEFT,0.3679,0.2705,-0.3999
26,MOUTH_RIGHT,0.3524,0.2702,-0.3992
26,LEFT_SHOULDER,0.423,0.3452,-0.1971
26,RIGHT_SHOULDER,0.3082,0.3379,-0.1695
26,LEFT_ELBOW,0.4442,0.4656,-0.1217
26,RIGHT_ELBOW,0.2897,0.4607,-0.0935
26,LEFT_WRIST,0.4393,0.5723,-0.2242
26,RIGHT_WRIST,0.2841,0.5682,-0.2025
26,LEFT_PINKY,0.4358,0.6037,-0.2592
26,RIGHT_PINKY,0.2789,0.6016,-0.2357
26,LEFT_INDEX,0.4278,0.5998,-0.2991
26,RIGHT_INDEX,0.2855,0.6007,-0.2776
26,LEFT_THUMB,0.427,0.5885,-0.2405
26,RIGHT_THUMB,0.2893,0.5874,-0.2208
26,LEFT_HIP,0.398,0.5704,-0.0059
26,RIGHT_HIP,0.3316,0.5696,0.0057
26,LEFT_KNEE,0.3946,0.7412,0.0045
26,RIGHT_KNEE,0.3302,0.7412,0.0177
26,LEFT_ANKLE,0.3904,0.8919,0.2393
26,RIGHT_ANKLE,0.3315,0.8899,0.2492
26,LEFT_HEEL,0.3847,0.9061,0.2536
26,RIGHT_HEEL,0.3374,0.9078,0.2628
26,LEFT_FOOT_INDEX,0.394,0.9557,0.0958
26,RIGHT_FOOT_INDEX,0.3151,0.9559,0.1043
27,NOSE,0.3596,0.2541,-0.4545
27,LEFT_EYE_INNER,0.3678,0.2407,-0.4379
27,LEFT_EYE,0.3724,0.241,-0.4379
27,LEFT_EYE_OUTER,0.3768,0.2412,-0.4379
27,RIGHT_EYE_INNER,0.3552,0.2406,-0.4366
27,RIGHT_EYE,0.3515,0.2407,-0.4367
27,RIGHT_EYE_OUTER,0.3476,0.2408,-0.4367
27,LEFT_EAR,0.3831,0.2471,-0.3014
27,RIGHT_EAR,0.3455,0.2456,-0.2978
27,MOUTH_LEFT,0.3679,0.2705,-0.4003
27,MOUTH_RIGHT,0.3523,0.2702,-0.3996
27,LEFT_SHOULDER,0.4229,0.3452,-0.1978
27,RIGHT_SHOULDER,0.3082,0.3379,-0.1706
27,LEFT_ELBOW,0.4441,0.4656,-0.1222
27,RIGHT_ELBOW,0.2897,0.4607,-0.0952
27,LEFT_WRIST,0.4392,0.5724,-0.224
27,RIGHT_WRIST,0.2841,0.5681,-0.204
27,LEFT_PINKY,0.4355,0.6041,-0.2589
27,RIGHT_PINKY,0.2789,0.6017,-0.2373
27,LEFT_INDEX,0.4276,0.6001,-0.2988
27,RIGHT_INDEX,0.2855,0.6007,-0.2791
27,LEFT_THUMB,0.4268,0.5887,-0.2403
27,RIGHT_THUMB,0.2893,0.5874,-0.2223
27,LEFT_HIP,0.398,0.5704,-0.0059
27,RIGHT_HIP,0.3316,0.5697,0.0058
27,LEFT_KNEE,0.3945,0.7415,0.0038
27,RIGHT_KNEE,0.3302,0.7416,0.0181
27,LEFT_ANKLE,0.3904,0.8919,0.2406
27,RIGHT_ANKLE,0.3315,0.8899,0.2504
27,LEFT_HEEL,0.3847,0.9058,0.2549
27,RIGHT_HEEL,0.3374,0.9076,0.2639
27,LEFT_FOOT_INDEX,0.394,0.9558,0.0974
27,RIGHT_FOOT_INDEX,0.3151,0.9559,0.1058
28,NOSE,0.3596,0.254,-0.4537
28,LEFT_EYE_INNER,0.3678,0.2407,-0.4371
28,LEFT_EYE,0.3723,0.241,-0.4371
28,LEFT_EYE_OUTER,0.3767,0.2412,-0.4371
28,RIGHT_EYE_INNER,0.3552,0.2406,-0.4358
28,RIGHT_EYE,0.3514,0.2406,-0.4358
28,RIGHT_EYE_OUTER,0.3475,0.2408,-0.4358
28,LEFT_EAR,0.3831,0.2471,-0.3008
28,RIGHT_EAR,0.3455,0.2456,-0.2971
28,MOUTH_LEFT,0.3678,0.2705,-0.3996
28,MOUTH_RIGHT,0.3522,0.2701,-0.3988
28,LEFT_SHOULDER,0.4229,0.3451,-0.1975
28,RIGHT_SHOULDER,0.3082,0.3379,-0.1702
28,LEFT_ELBOW,0.444,0.4655,-0.1221
28,RIGHT_ELBOW,0.2897,0.4607,-0.0951
28,LEFT_WRIST,0.4391,0.5725,-0.2239
28,RIGHT_WRIST,0.284,0.5681,-0.2039
28,LEFT_PINKY,0.4354,0.6043,-0.2587
28,RIGHT_PINKY,0.2789,0.6017,-0.2372
28,LEFT_INDEX,0.4275,0.6003,-0.2986
28,RIGHT_INDEX,0.2855,0.6007,-0.2789
28,LEFT_THUMB,0.4267,0.5888,-0.2402
28,RIGHT_THUMB,0.2893,0.5873,-0.2222
28,LEFT_HIP,0.398,0.5704,-0.0059
28,RIGHT_HIP,0.3316,0.5697,0.0058
28,LEFT_KNEE,0.3945,0.7418,0.0035
28,RIGHT_KNEE,0.3302,0.7418,0.0182
28,LEFT_ANKLE,0.3903,0.8918,0.2411
28,RIGHT_ANKLE,0.3315,0.8899,0.2504
28,LEFT_HEEL,0.3847,0.9057,0.2553
28,RIGHT_HEEL,0.3374,0.9076,0.2639
28,LEFT_FOOT_INDEX,0.3939,0.9559,0.098
28,RIGHT_FOOT_INDEX,0.3151,0.9559,0.1058
29,NOSE,0.3595,0.254,-0.4532
29,LEFT_EYE_INNER,0.3678,0.2407,-0.4367
29,LEFT_EYE,0.3723,0.241,-0.4367
29,LEFT_EYE_OUTER,0.3767,0.2412,-0.4367
29,RIGHT_EYE_INNER,0.3551,0.2405,-0.4353
29,RIGHT_EYE,0.3514,0.2406,-0.4354
29,RIGHT_EYE_OUTER,0.3474,0.2408,-0.4354
29,LEFT_EAR,0.3831,0.2471,-0.3005
29,RIGHT_EAR,0.3454,0.2456,-0.2968
29,MOUTH_LEFT,0.3677,0.2705,-0.3993
29,MOUTH_RIGHT,0.3522,0.2701,-0.3985
29,LEFT_SHOULDER,0.4229,0.3451,-0.1974
29,RIGHT_SHOULDER,0.3082,0.3379,-0.1702
29,LEFT_ELBOW,0.444,0.4655,-0.1221
29,RIGHT_ELBOW,0.2897,0.4607,-0.0953
29,LEFT_WRIST,0.4391,0.5725,-0.2238
29,RIGHT_WRIST,0.284,0.5681,-0.2041
29,LEFT_PINKY,0.4353,0.6045,-0.2586
29,RIGHT_PINKY,0.2789,0.6017,-0.2374
29,LEFT_INDEX,0.4274,0.6004,-0.2985
29,RIGHT_INDEX,0.2854,0.6006,-0.279
29,LEFT_THUMB,0.4266,0.5888,-0.2401
29,RIGHT_THUMB,0.2893,0.5873,-0.2223
29,LEFT_HIP,0.3979,0.5705,-0.0059
29,RIGHT_HIP,0.3315,0.5697,0.0058
29,LEFT_KNEE,0.3944,0.7419,0.0035
29,RIGHT_KNEE,0.3302,0.742,0.0183
29,LEFT_ANKLE,0.3903,0.8918,0.2414
29,RIGHT_ANKLE,0.3315,0.8899,0.2501
29,LEFT_HEEL,0.3847,0.9055,0.2556
29,RIGHT_HEEL,0.3374,0.9075,0.2636
29,LEFT_FOOT_INDEX,0.3939,0.9559,0.0982
29,RIGHT_FOOT_INDEX,0.3151,0.9559,0.1055
30,NOSE,0.3595,0.254,-0.4528
30,LEFT_EYE_INNER,0.3678,0.2407,-0.4362
30,LEFT_EYE,0.3723,0.241,-0.4362
30,LEFT_EYE_OUTER,0.3767,0.2412,-0.4362
30,RIGHT_EYE_INNER,0.3551,0.2405,-0.4349
30,RIGHT_EYE,0.3513,0.2406,-0.4349
30,RIGHT_EYE_OUTER,0.3474,0.2408,-0.4349
30,LEFT_EAR,0.3831,0.2471,-0.3001
30,RIGHT_EAR,0.3453,0.2456,-0.2964
